MLAT,3,1,1,AAF601,1,2016/03/10,18:22:59.770,2016/03/10,18:22:59.770,,4581,248,327,37.2458,-121.9457,77,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:59.852,2016/03/10,18:22:59.852,,6149,225,320,37.0732,-121.753,-807,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:23:00.562,2016/03/10,18:23:00.562,,36911,381,316,36.4149,-120.446,-959,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:23:00.764,2016/03/10,18:23:00.764,,8900,223,297,37.156,-122.7384,5,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:23:00.831,2016/03/10,18:23:00.831,,29335,498,62,36.8844,-120.392,1685,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:23:00.833,2016/03/10,18:23:00.833,,10497,286,139,37.2107,-121.746,3625,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:23:00.967,2016/03/10,18:23:00.967,,15176,305,143,37.3455,-122.0515,2146,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:23:01.034,2016/03/10,18:23:01.034,,8900,223,297,37.1568,-122.7411,6,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:23:01.101,2016/03/10,18:23:01.101,,4352,61,210,37.0191,-121.6531,-34,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:23:01.172,2016/03/10,18:23:01.172,,4586,248,327,37.2467,-121.9464,90,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:23:01.800,2016/03/10,18:23:01.800,,13153,306,317,36.9463,-122.1181,-828,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:23:01.874,2016/03/10,18:23:01.874,,21788,402,144,36.7646,-121.3655,963,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:23:01.946,2016/03/10,18:23:01.946,,6096,225,320,37.0765,-121.7563,-803,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:23:02.011,2016/03/10,18:23:02.011,,38999,430,159,35.9023,-119.6911,18,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:23:02.149,2016/03/10,18:23:02.149,,29359,498,62,36.8857,-120.3897,1676,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:23:02.350,2016/03/10,18:23:02.350,,38997,431,160,35.9016,-119.6924,12,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:23:02.500,2016/03/10,18:23:02.500,,4350,57,210,37.0191,-121.6531,-34,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:23:03.437,2016/03/10,18:23:03.437,,13140,307,316,36.9475,-122.1221,-777,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:23:03.503,2016/03/10,18:23:03.503,,13122,306,317,36.9482,-122.1208,-835,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:23:03.505,2016/03/10,18:23:03.505,,8900,225,297,37.157,-122.7433,6,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:23:03.645,2016/03/10,18:23:03.645,,4591,245,327,37.248,-121.9478,98,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:23:03.717,2016/03/10,18:23:03.717,,21803,402,143,36.7631,-121.3641,962,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:23:03.719,2016/03/10,18:23:03.719,,6070,224,320,37.078,-121.7579,-801,,,,,,,,
